user_name,review_text,rating,label
pheinox pheinox,"Run don't walk from this place. So called ""renovated"" apartments... They literally painted over everything in these apartments. Charging almost $950 for a 3bedroom meanwhile there are still old tenants from the old management that are loud and hang out all night. They never fix anything and once you sign the lease they will not return all calls. I got suckered in this place.. Move in day the place still wasn't ready. Wasn't properly cleaned, no smoke detectors, no pest control for the nice big flying roaches here. No washer dryer hook up and the laundromat here smells like piss and armpits. They tried to upgrade this place but management needs to be changed... Oh yea.. There's also lead paint that's peeling off with the 37 new layers they smothered on top. No playground nasty pools and teenagers outside 24-7. Its funny.. Most of the cars in the parking lot are nice... You would think they would get rid of the riffraff and actually have maintenance fix the units they just redid. But all their worried about here is getting more people in this place. And the water out of the tap smells and tastes like pool water. Thats a flavor that gets into all the food and dries out your skin like nobody's business. Go somewhere else. I will not be renewing this lease. Pics are from my move in walk thru.. Lol.. This is what your signing up for",1,Rant
Scott Waldheim Sr,Was a place to rest your head. Improvements could be made,2,Valid
Fritzner Etienne,Is  one  of  the Cleanest  apartment in  the  silver Star  neighborhood.,4,Valid
Crystal Macom,Use to be nice...now it’s Always dirty  and  trashy lookin... but  they try hard  to keep  decent tenants.,2,Valid
K1ng ShEEp,So bad with customer service and requested help in homes reconsider living here. Your Welcome!,1,Rant
Foline Sylvain,Cheap rent but not a good location and they not luxurious as described.,3,Irrelevant
Vendenll Mallory,Nice ok,4,Irrelevant
josie simeus,They just care about their money 😎😎😎🤔🤔,1,Ad
ZoeFloxks,Futuristic.,5,Irrelevant
Denise Caldwell,It's alright,2,Irrelevant
Gwen Frazier,It's okay,3,Irrelevant
Kelly Giampa,Home is home,3,Irrelevant
Z Masasaessddfxdxdddarshall,"(Translated by Google) Zs

(Original)
Zs",5,Irrelevant
Hawk Entertainment,Not in a convenient location,4,Irrelevant
Joseph Chapple,Great,5,Valid
SOFIA SADLER,i love how my pictures turned out. the quality was very good and the staff is super friendly. i definitely recommend them if u need pictures done!,5,Valid
Ale Nance,Got awesome photos for my website! Really easy and professional.,5,Valid
Rabbani Kaur,"I've been working with Patrick Kaymar Photography for about two years now as a model, and I have loved every minute of it!! Michaela really knows how to capture beautiful photos and is just such a sweet person!! :)",5,Valid
Jennifer Kott,Love love love all the creativity and gorgeous photos!,5,Valid
Toni Johnson,Great local people running and honest small business.,5,Valid
Beverly Jerns,I go there there for all my Pellet needs.,5,Valid
Clinton MacLeod,Magical experience,5,Rant
Lucas Kammerzell,"I placed the order Friday morning, it was delivered Monday by noon, and it was installed that afternoon.  The customer service was great, the cost was extremely reasonable, and best of all--it looks amazing on the house.  I couldn't be more satisfied with the whole experience.",5,Valid
Jeff Parupsky,Build-A-Stone does a fantastic job. They deliver a high quality customized product in just a couple days. I don't know of I'll ever need another address stone but if I do I know where I'll go.,5,Valid
Christopher Tomberlin,"I ordered an address stone from Build-A-Stone and it was even better looking than the website pictures. The customer service was exceptional! I decided to build a stone as Christmas presents for my family members. There is no need to hesitate on this purchase, the stones are beautiful, delivered quickly and less expensive than other companies. Thanks Build-A-Stone, for high quality at a sensible price.

Chris Tomberlin",5,Valid
Myra Arenas,"Great solid quality, easy to order, fast delivery. Looks great.
Thank you",5,Valid
Steven Wittekind,"Very nice quality product, looking forward to using in stone column mailbox.",5,Valid
larry brooks,can't thank you enough for your product and service.  product arrived quickly and extremely secure... very impressive... it's better than I could've imagined,5,Valid
Ian Baker,"Created a custom address stone with my neighborhood logo. Looked fantastic, gave great price and arrived in 2 days.  Cant say enough good things about this company.",5,Valid
Nancy Austin,"We ordered our stone house number from the Build a Stone website.  The site is easy to use, clearly explained and payment is secure.  Our stone arrived on time, carefully packed and was just as we planned.  Our experience was great!  We are happy to have chosen a small business for our needs, you truly care about quality.  Thank you Build a Stone!

Nancy and Rick Austin
Levelgreen, PA",5,Valid
Malessa Molina,I ordered our stone address plaque on Monday morning and we had it delivered that same Thursday! We were very pleased with how it turned out.,5,Valid
Kirk Wimer,"A great product, once I saw it I knew it would look prefect on  our drive way wall. Now all I have to do is cement it in place. Thanks for being there for my home's requirements. Kirk  W.",5,Valid
